The Reef,5.8,Adventure,Andrew Traucki,Damian Walshe-Howling,Gyton Grantley,10000000,0,15037867,"Dec 31, 2010"
The Reluctant Fundamentalist,6.9,Drama,Mira Nair,Riz Ahmed,Liev Schreiber,15000000,528731,528731,"Apr 26, 2013"
The Replacements,6.6,Comedy,Howard Deutch,Keanu Reeves,Gene Hackman,50000000,44737059,50054511,"Aug 11, 2000"
The Return,4.7,Horror,Asif Kapadia,Sarah Michelle Gellar,Sam Shepard,15000000,501752,5953886,"Feb 6, 2004"
The Revenant,8,Action,Alejandro G. Inarritu,Leonardo DiCaprio,Tom Hardy,135000000,183637894,532938302,"Dec 25, 2015"
The Revenant,6.3,Comedy,D. Kerry Prior,David Anders,Chris Wylde,135000000,183637894,532938302,"Dec 25, 2015"
The Ridiculous 6,4.8,Comedy,Frank Coraci,Adam Sandler,Terry Crews,60000000,0,0,"Dec 11, 2015"
The Ring,7.1,Horror,Gore Verbinski,Naomi Watts,Martin Henderson,48000000,129094024,248218486,"Oct 18, 2002"
The Ring Two,5.4,Horror,Hideo Nakata,Naomi Watts,David Dorfman,50000000,75941727,161941727,"Mar 18, 2005"
The Rite,6,Drama,Mikael Hafstrom,Colin O'Donoghue,Anthony Hopkins,37000000,33047633,97143987,"Jan 28, 2011"
The Road,7.2,Drama,John Hillcoat,Viggo Mortensen,Charlize Theron,25000000,8114270,29206732,"Nov 25, 2009"
The Road to El Dorado,6.9,Animation,Don Paul,Bibo Bergeron,Kenneth Branagh,95000000,50802661,65700000,"Mar 31, 2000"
The Rocker,6.2,Comedy,Peter Cattaneo,Rainn Wilson,Josh Gad,15000000,6409528,8767338,"Aug 20, 2008"
The Rookie,6.9,Drama,John Lee Hancock,Dennis Quaid,J.D. Evermore,22000000,75600072,80491516,"Mar 29, 2002"
The Roommate,4.9,Drama,Christian E. Christiansen,Minka Kelly,Leighton Meester,16000000,37300107,52545707,"Feb 4, 2011"
The Rover,6.4,Action,David Mich��d,Guy Pearce,Robert Pattinson,8500000,1109199,3180252,"Jun 13, 2014"
The Royal Tenenbaums,7.6,Comedy,Wes Anderson,Gene Hackman,Gwyneth Paltrow,28000000,52353636,71430876,"Dec 14, 2001"
The Ruins,5.8,Horror,Carter Smith,Shawn Ashmore,Jena Malone,25000000,17432844,22910563,"Apr 4, 2008"
The Rules of Attraction,6.7,Comedy,Roger Avary,James Van Der Beek,Ian Somerhalder,4000000,6525762,11799060,"Oct 11, 2002"
The Rum Diary,6.2,Comedy,Bruce Robinson,Johnny Depp,Giovanni Ribisi,45000000,13109815,21544732,"Oct 28, 2011"
The Runaways,6.5,Biography,Floria Sigismondi,Kristen Stewart,Dakota Fanning,9500000,3573673,5278632,"Mar 19, 2010"
The Rundown,6.7,Action,Peter Berg,Dwayne Johnson,Seann William Scott,85000000,47641743,80831893,"Sep 26, 2003"
The Salton Sea,7.1,Crime,D.J. Caruso,Val Kilmer,Vincent D'Onofrio,18000000,676698,676698,"Apr 26, 2002"
The Santa Clause 2,5.6,Comedy,Michael Lembeck,Tim Allen,Spencer Breslin,65000000,139225854,172825854,"Nov 1, 2002"
The Sapphires,7,Biography,Wayne Blair,Chris O'Dowd,Deborah Mailman,9000000,2450867,20395040,"Mar 22, 2013"
The Savages,7.1,Comedy,Tamara Jenkins,Laura Linney,Philip Seymour Hoffman,9000000,6623082,10642023,"Nov 28, 2007"
The Score,6.8,Crime,Frank Oz,Robert De Niro,Edward Norton,68000000,71069884,113542091,"Jul 13, 2001"
The Scorpion King,5.5,Action,Chuck Russell,Dwayne Johnson,Steven Brand,60000000,90580000,165890634,"Apr 19, 2002"
The Second Best Exotic Marigold Hotel,6.6,Comedy,John Madden,Judi Dench,Maggie Smith,10000000,33078266,90384306,"Mar 6, 2015"
The Secret Life of Bees,7.3,Drama,Gina Prince-Bythewood,Dakota Fanning,Jennifer Hudson,11000000,37780486,39994347,"Oct 17, 2008"
The Secret Life of Pets,6.5,Animation,Yarrow Cheney,Chris Renaud,Eric Stonestreet,75000000,368384330,886606412,"Jul 8, 2016"
The Secret Life of Pets 2,6.6,Animation,Jonathan del Val,Chris Renaud,Kevin Hart,80000000,155420855,354020855,"Jun 7, 2019"
The Secret Life of Walter Mitty,7.3,Adventure,Ben Stiller,Ben Stiller,Kristen Wiig,91000000,58236838,187861183,"Dec 25, 2013"
The Secret of Kells,7.7,Animation,Nora Twomey,Tomm Moore,Brendan Gleeson,8000000,690290,3582797,"Mar 5, 2010"
The Sentinel,6.1,Action,Clark Johnson,Michael Douglas,Kiefer Sutherland,60000000,36280697,78080697,"Apr 21, 2006"
The Sessions,7.2,Biography,Ben Lewin,John Hawkes,Helen Hunt,1000000,6002451,11495204,"Oct 19, 2012"
The Shaggy Dog,4.4,Comedy,Brian Robbins,Tim Allen,Kristin Davis,60000000,61123569,87123569,"Mar 10, 2006"
The Shallows,6.3,Drama,Jaume Collet-Serra,Blake Lively,��_��_scar Jaenada,13000000,55121623,118763442,"Jun 24, 2016"
The Shape of Water,7.3,Adventure,Guillermo del Toro,Sally Hawkins,Octavia Spencer,19500000,63859435,195790794,"Dec 1, 2017"
The Shipping News,6.7,Drama,Lasse Hallstrom,Kevin Spacey,Julianne Moore,35000000,11405825,24405825,"Dec 25, 2001"
The Signal,6.1,Drama,William Eubank,Brenton Thwaites,Olivia Cooke,4000000,600896,2665322,"Jun 13, 2014"
The Signal,6.1,Horror,Dan Bush,David Bruckner,Justin Welborn,4000000,600896,2665322,"Jun 13, 2014"
The Simpsons Movie,7.3,Animation,David Silverman,Dan Castellaneta,Julie Kavner,72500000,183135014,527071022,"Jul 27, 2007"
The Singing Detective,5.6,Comedy,Keith Gordon,Robert Downey Jr.,Robin Wright,8000000,336456,524747,"Oct 24, 2003"
The Sisterhood of the Traveling Pants,6.5,Comedy,Ken Kwapis,Amber Tamblyn,Alexis Bledel,25000000,39053061,41560117,"Jun 1, 2005"
The Sisterhood of the Traveling Pants 2,6.2,Comedy,Sanaa Hamri,America Ferrera,Alexis Bledel,27000000,44089964,44270131,"Aug 6, 2008"
The Sitter,5.7,Comedy,David Gordon Green,Jonah Hill,Ari Graynor,25000000,30542576,38749404,"Dec 9, 2011"
The Skeleton Key,6.5,Drama,Iain Softley,Kate Hudson,Peter Sarsgaard,40000000,47907715,92256918,"Aug 12, 2005"
The Skeleton Twins,6.8,Comedy,Craig Johnson,Kristen Wiig,Bill Hader,1000000,5284309,5797192,"Sep 12, 2014"
The Skulls,5.6,Action,Rob Cohen,Joshua Jackson,Paul Walker,15000000,35007180,35007180,"Mar 31, 2000"
The Smurfs,5.4,Animation,Raja Gosnell,Hank Azaria,Katy Perry,110000000,142614158,563749323,"Jul 29, 2011"
The Smurfs 2,5.3,Animation,Raja Gosnell,Neil Patrick Harris,Jayma Mays,110000000,71017784,348547523,"Jul 31, 2013"
The Snowman,5.1,Crime,Tomas Alfredson,Michael Fassbender,Rebecca Ferguson,35000000,6670765,43226146,"Oct 20, 2017"
The Social Network,7.7,Biography,David Fincher,Jesse Eisenberg,Andrew Garfield,40000000,96962694,224922135,"Oct 1, 2010"
The Soloist,6.7,Biography,Joe Wright,Jamie Foxx,Robert Downey Jr.,60000000,31853584,38522450,"Apr 24, 2009"
The Son of No One,5.1,Action,Dito Montiel,Channing Tatum,Al Pacino,15000000,30680,1148578,"Nov 4, 2011"
The Sorcerer's Apprentice,6.1,Action,Jon Turteltaub,Nicolas Cage,Jay Baruchel,160000000,63150991,217986320,"Jul 14, 2010"
The Space Between Us,6.4,Adventure,Peter Chelsom,Gary Oldman,Asa Butterfield,30000000,7885294,16481405,"Feb 3, 2017"
The Spectacular Now,7.1,Comedy,James Ponsoldt,Miles Teller,Shailene Woodley,2500000,6852971,6916951,"Aug 2, 2013"
The Spiderwick Chronicles,6.5,Action,Mark Waters,Freddie Highmore,Sarah Bolger,92500000,71195053,162839667,"Feb 14, 2008"
The Spirit,4.8,Action,Frank Miller,Gabriel Macht,Samuel L. Jackson,60000000,19806188,39006188,"Dec 25, 2008"
The SpongeBob Movie: Sponge Out of Water,6,Animation,Mike Mitchell,Paul Tibbitt,Antonio Banderas,74000000,162994032,311013181,"Feb 6, 2015"
The Spy Next Door,5.4,Action,Brian Levant,Jackie Chan,Amber Valletta,28000000,24307106,46752858,"Jan 15, 2010"
The Square,7.2,Comedy,Ruben ��_��_stlund,Claes Bang,Elisabeth Moss,1900000,406216,740932,"Apr 9, 2010"
The Square,6.7,Crime,Nash Edgerton,David Roberts,Claire van der Boom,1900000,406216,740932,"Apr 9, 2010"
The Squid and the Whale,7.3,Comedy,Noah Baumbach,Owen Kline,Jeff Daniels,1500000,7372734,11191423,"Oct 5, 2005"
The Star,6.1,Animation,Timothy Reckart,Steven Yeun,Keegan-Michael Key,20000000,40847995,62758010,"Nov 17, 2017"
The Station Agent,7.6,Comedy,Tom McCarthy,Peter Dinklage,Patricia Clarkson,500000,5801558,9470209,"Oct 3, 2003"
The Stepfather,5.6,Crime,Nelson McCormick,Penn Badgley,Dylan Walsh,20000000,29062561,29227561,"Oct 16, 2009"
The Stepford Wives,5.3,Comedy,Frank Oz,Nicole Kidman,Bette Midler,100000000,59475623,96221971,"Jun 11, 2004"
The Strangers,6.2,Horror,Bryan Bertino,Scott Speedman,Liv Tyler,9000000,52597610,83051676,"May 30, 2008"
The Strangers: Prey at Night,5.2,Horror,Johannes Roberts,Christina Hendricks,Martin Henderson,5000000,24431472,32144262,"Mar 9, 2018"
The Sum of All Fears,6.4,Action,Phil Alden Robinson,Ben Affleck,Morgan Freeman,68000000,118471320,193500000,"May 31, 2002"
The Sweeney,6.1,Action,Nick Love,Ray Winstone,Plan B,4500000,26345,8000366,"Mar 1, 2013"
The Sweetest Thing,5.2,Comedy,Roger Kumble,Cameron Diaz,Thomas Jane,43000000,24430272,63078756,"Apr 12, 2002"
The Switch,6.1,Comedy,Will Speck,Josh Gordon,Jason Bateman,19000000,27758465,49858465,"Aug 20, 2010"
The Tailor of Panama,6.1,Comedy,John Boorman,Pierce Brosnan,Geoffrey Rush,18000000,13491653,27491653,"Mar 30, 2001"
The Taking of Pelham 123,6.4,Action,Tony Scott,Denzel Washington,John Travolta,110000000,65452312,152364370,"Jun 12, 2009"
The Tale of Despereaux,6.1,Animation,Robert Stevenhagen,Sam Fell,Emma Watson,60000000,50877145,90482317,"Dec 19, 2008"
The Tempest,5.4,Comedy,Julie Taymor,Helen Mirren,Felicity Jones,20000000,277943,277943,"Dec 10, 2010"
The Ten,5,Comedy,David Wain,Paul Rudd,Jessica Alba,5250000,769726,786677,"Aug 3, 2007"
The Terminal,7.3,Comedy,Steven Spielberg,Tom Hanks,Catherine Zeta-Jones,75000000,77073959,218673959,"Jun 18, 2004"
The Texas Chainsaw Massacre,6.2,Horror,Marcus Nispel,Jessica Biel,Jonathan Tucker,9000000,80571655,107967319,"Oct 17, 2003"
The Texas Chainsaw Massacre: The Beginning,5.9,Horror,Jonathan Liebesman,Jordana Brewster,Matt Bomer,16000000,39517763,50517763,"Oct 6, 2006"
The Theory of Everything,7.7,Biography,James Marsh,Eddie Redmayne,Felicity Jones,15000000,35893537,123327692,"Nov 7, 2014"
The Thing,6.2,Horror,Matthijs van Heijningen Jr.,Mary Elizabeth Winstead,Joel Edgerton,38000000,16999934,27573078,"Oct 14, 2011"
The Three Musketeers,5.7,Action,Paul W.S. Anderson,Logan Lerman,Matthew Macfadyen,90000000,20377913,139877913,"Oct 21, 2011"
The Three Stooges,5.1,Comedy,Peter Farrelly,Bobby Farrelly,Chris Diamantopoulos,30000000,44338224,54052249,"Apr 13, 2012"
The Tigger Movie,6.3,Animation,Jun Falkenstein,Jim Cummings,Nikita Hopkins,20000000,45542421,96147688,"Feb 11, 2000"
The Time Machine,5.9,Action,Simon Wells,Guy Pearce,Yancey Arias,80000000,56684819,98983590,"Mar 8, 2002"
The Time Traveler's Wife,7.1,Drama,Robert Schwentke,Eric Bana,Rachel McAdams,39000000,63414846,102332135,"Aug 14, 2009"
The To Do List,5.8,Comedy,Maggie Carey,Aubrey Plaza,Johnny Simmons,1500000,3491669,4128828,"Jul 26, 2013"
The Tourist,6,Action,Florian Henckel von Donnersmarck,Johnny Depp,Angelina Jolie,100000000,67631157,278731369,"Dec 10, 2010"
The Town,7.6,Crime,Ben Affleck,Ben Affleck,Rebecca Hall,37000000,92186262,152566881,"Sep 17, 2010"
The Transporter,6.8,Action,Corey Yuen,Louis Leterrier,Qi Shu,21000000,25296447,43928932,"Oct 11, 2002"
The Transporter Refueled,5.2,Action,Camille Delamarre,Ed Skrein,Loan Chabanol,22000000,16029670,69698495,"Sep 4, 2015"
The Tree of Life,6.8,Drama,Terrence Malick,Brad Pitt,Sean Penn,35000000,13305665,61721826,"May 27, 2011"
The Tuxedo,5.4,Action,Kevin Donovan,Jackie Chan,Jennifer Love Hewitt,60000000,50586000,104429625,"Sep 27, 2002"
The Twilight Saga: Eclipse,5,Action,David Slade,Kristen Stewart,Robert Pattinson,68000000,300531751,706102828,"Jun 30, 2010"
The Twilight Saga: New Moon,4.7,Adventure,Chris Weitz,Kristen Stewart,Robert Pattinson,50000000,296623634,687557727,"Nov 20, 2009"
The Ugly Truth,6.4,Comedy,Robert Luketic,Katherine Heigl,Gerard Butler,38000000,88915214,205298907,"Jul 24, 2009"
The Ultimate Gift,7.4,Drama,Michael O. Sajbel,Drew Fuller,James Garner,9000000,3438735,3438735,"Mar 9, 2007"
The Unborn,4.8,Drama,David S. Goyer,Odette Annable,Gary Oldman,16000000,42670410,78208812,"Jan 9, 2009"
The Upside,6.8,Comedy,Neil Burger,Kevin Hart,Bryan Cranston,37500000,108235497,119024536,"Jan 11, 2019"
The Upside of Anger,6.8,Comedy,Mike Binder,Joan Allen,Kevin Costner,12000000,18761993,28915761,"Mar 11, 2005"
The Vatican Tapes,5,Horror,Mark Neveldine,Olivia Taylor Dudley,Michael Pena,13000000,1784763,14929184,"Jul 24, 2015"
The Veil,4.8,Horror,Phil Joanou,Jessica Alba,Thomas Jane,4000000,0,0,"Dec 31, 2015"
The Village,6.5,Drama,M. Night Shyamalan,Sigourney Weaver,William Hurt,71682975,114197520,257641634,"Jul 30, 2004"
The Visit,6.2,Horror,M. Night Shyamalan,Olivia DeJonge,Ed Oxenbould,5000000,65206105,98677816,"Sep 11, 2015"
The Visitor,7.6,Drama,Tom McCarthy,Richard Jenkins,Haaz Sleiman,4000000,9427026,19174817,"Apr 11, 2008"
The Vow,6.8,Drama,Michael Sucsy,Rachel McAdams,Channing Tatum,30000000,125014030,197618160,"Feb 10, 2012"
The Wackness,7,Comedy,Jonathan Levine,Josh Peck,Ben Kingsley,6000000,2077046,3330012,"Jul 3, 2008"
The Walk,7.3,Adventure,Robert Zemeckis,Joseph Gordon-Levitt,Charlotte Le Bon,35000000,10161183,61492104,"Sep 30, 2015"
The Wall,6.2,Action,Doug Liman,Aaron Taylor-Johnson,John Cena,3000000,1803064,4495262,"May 12, 2017"
The Warrior's Way,6.3,Action,Sngmoo Lee,Dong-Gun Jang,Kate Bosworth,42000000,5666340,8514325,"Dec 3, 2010"
The Wash,4.7,Comedy,DJ Pooh,Dr. Dre,Snoop Dogg,4000000,10097096,10097096,"Nov 14, 2001"
The Watch,5.7,Action,Akiva Schaffer,Ben Stiller,Vince Vaughn,55000000,34353000,67130045,"Jul 27, 2012"
The Watcher,5.3,Crime,Joe Charbanic,James Spader,Keanu Reeves,33000000,28946615,47267829,"Sep 8, 2000"
The Water Diviner,7.1,Drama,Russell Crowe,Russell Crowe,Olga Kurylenko,22500000,4200117,31054727,"Apr 24, 2015"
The Way of the Gun,6.7,Action,Christopher McQuarrie,Ryan Phillippe,Benicio Del Toro,9000000,6047856,13061935,"Sep 8, 2000"
The Way Way Back,7.4,Comedy,Jim Rash,Nat Faxon,Toni Collette,5000000,21502690,26853810,"Jul 5, 2013"
The Weather Man,6.6,Comedy,Gore Verbinski,Nicolas Cage,Hope Davis,20000000,12482775,15466961,"Oct 28, 2005"
The Wedding Date,6.1,Comedy,Clare Kilner,Dermot Mulroney,Debra Messing,15000000,31726995,47175038,"Feb 4, 2005"
The Wedding Planner,5.3,Comedy,Adam Shankman,Jennifer Lopez,Matthew McConaughey,28000000,60400856,94728529,"Jan 26, 2001"
The Wedding Ringer,6.6,Comedy,Jeremy Garelick,Kevin Hart,Josh Gad,23000000,64460211,80171596,"Jan 16, 2015"
The White Countess,6.6,Drama,James Ivory,Ralph Fiennes,Natasha Richardson,16000000,1669971,2814566,"Dec 21, 2005"
The Whole Nine Yards,6.7,Comedy,Jonathan Lynn,Bruce Willis,Matthew Perry,24000000,57262492,85527867,"Feb 18, 2000"
The Whole Ten Yards,5.5,Comedy,Howard Deutch,Bruce Willis,Matthew Perry,30000000,16323969,26323969,"Apr 9, 2004"
The Wild,5.3,Animation,Steve 'Spaz' Williams,Kiefer Sutherland,Jim Belushi,80000000,37384046,99010667,"Apr 14, 2006"
The Wind that Shakes the Barley,7.5,Drama,Ken Loach,Cillian Murphy,Padraic Delaney,8300000,1829142,25670174,"Mar 16, 2007"
The Wolf of Wall Street,8.2,Biography,Martin Scorsese,Leonardo DiCaprio,Jonah Hill,100000000,116900694,389870414,"Dec 25, 2013"
The Wolfman,5.8,Drama,Joe Johnston,Benicio Del Toro,Anthony Hopkins,150000000,62189884,142634358,"Feb 12, 2010"
The Wolverine,6.7,Action,James Mangold,Hugh Jackman,Will Yun Lee,115000000,132556852,416456852,"Jul 26, 2013"
The Woman in Black,6.4,Drama,James Watkins,Daniel Radcliffe,Janet McTeer,15000000,54333290,128955898,"Feb 3, 2012"
The Women,5,Comedy,Diane English,Meg Ryan,Eva Mendes,16000000,26902075,50103808,"Sep 12, 2008"
The Words,7.1,Drama,Lee Sternthal,Brian Klugman,Dennis Quaid,6000000,11494838,16369708,"Sep 7, 2012"
The World's End,7,Action,Edgar Wright,Simon Pegg,Nick Frost,20000000,26004851,47508505,"Aug 23, 2013"
The World's Fastest Indian,7.8,Biography,Roger Donaldson,Anthony Hopkins,Diane Ladd,25000000,5128124,18991288,"Dec 7, 2005"
The Wrestler,7.9,Drama,Darren Aronofsky,Mickey Rourke,Marisa Tomei,6000000,26238243,46634275,"Dec 17, 2008"
The Yards,6.4,Crime,James Gray,Mark Wahlberg,Joaquin Phoenix,20000000,882710,2282710,"Oct 20, 2000"
The Yellow Handkerchief,6.8,Drama,Udayan Prasad,William Hurt,Maria Bello,15500000,318623,318623,"Feb 26, 2010"
The Young and Prodigious T.S. Spivet,7.1,Action,Jean-Pierre Jeunet,Helena Bonham Carter,Judy Davis,33000000,176847,357687,"Jul 31, 2015"
The Young Victoria,7.3,Biography,Jean-Marc Vallee,Emily Blunt,Rupert Friend,35000000,11001272,31878891,"Dec 18, 2009"
There Will Be Blood,8.1,Drama,Paul Thomas Anderson,Daniel Day-Lewis,Paul Dano,25000000,40222514,77208711,"Dec 26, 2007"
They Came Together,5.5,Comedy,David Wain,Paul Rudd,Amy Poehler,3000000,0,82780,"Jun 27, 2014"
Things We Lost in the Fire,7.2,Drama,Susanne Bier,Halle Berry,Benicio Del Toro,16000000,3287315,8120148,"Oct 19, 2007"
Think Like a Man,6.6,Comedy,Tim Story,Chris Brown,Gabrielle Union,12000000,91547205,113373764,"Apr 20, 2012"
Think Like a Man Too,5.8,Comedy,Tim Story,Kevin Hart,Gabrielle Union,24000000,65028687,70027933,"Jun 20, 2014"
Thirteen,6.8,Drama,Catherine Hardwicke,Evan Rachel Wood,Holly Hunter,2000000,4601043,9505996,"Aug 20, 2003"
Thirteen Days,7.3,Drama,Roger Donaldson,Kevin Costner,Bruce Greenwood,80000000,34566746,66554547,"Dec 22, 2000"
This Christmas,6.3,Comedy,Preston A. Whitmore II,Regina King,Columbus Short,13000000,49121934,49733545,"Nov 21, 2007"
This Is 40,6.2,Comedy,Judd Apatow,Paul Rudd,Leslie Mann,35000000,67544505,90221182,"Dec 21, 2012"
This Is England,7.7,Crime,Shane Meadows,Thomas Turgoose,Stephen Graham,2380000,327919,8739576,"Jul 25, 2007"
This Is the End,6.6,Comedy,Seth Rogen,Evan Goldberg,Jonah Hill,32000000,101470202,126539117,"Jun 12, 2013"
This Is Where I Leave You,6.6,Comedy,Shawn Levy,Jason Bateman,Tina Fey,20000000,34296320,41296320,"Sep 19, 2014"
This Means War,6.3,Action,McG,Reese Witherspoon,Chris Pine,65000000,54760791,156974557,"Feb 17, 2012"
Thor,7,Action,Kenneth Branagh,Chris Hemsworth,Anthony Hopkins,150000000,181030624,449326618,"May 6, 2011"
Thor: Ragnarok,7.9,Action,Taika Waititi,Chris Hemsworth,Tom Hiddleston,180000000,315058289,846980024,"Nov 3, 2017"
Thor: The Dark World,6.9,Action,Alan Taylor,Chris Hemsworth,Natalie Portman,150000000,206362140,644602516,"Nov 8, 2013"
Thoroughbreds,6.7,Comedy,Cory Finley,Olivia Cooke,Anya Taylor-Joy,5000000,3072605,3187302,"Mar 9, 2018"
"Three Billboards Outside Ebbing, Missouri",8.2,Crime,Martin McDonagh,Frances McDormand,Woody Harrelson,12000000,54513740,160191915,"Nov 10, 2017"
Thumbsucker,6.6,Comedy,Mike Mills,Lou Taylor Pucci,Tilda Swinton,4000000,1328679,1919197,"Sep 16, 2005"
Thunderbirds,4.2,Action,Jonathan Frakes,Bill Paxton,Anthony Edwards,55000000,6768055,28231444,"Jul 30, 2004"
Tian jiang xiong shi,6,Action,Daniel Lee,Jackie Chan,John Cusack,65000000,74070,122519874,"Sep 4, 2015"
Tim and Eric's Billion Dollar Movie,5.4,Comedy,Eric Wareheim,Tim Heidecker,Eric Wareheim,3000000,201436,223652,"Mar 2, 2012"
Timber Falls,5.2,Horror,Tony Giglio,Josh Randall,Brianna Brown,2600000,0,71248,"Dec 7, 2007"
Timeline,5.6,Action,Richard Donner,Paul Walker,Gerard Butler,80000000,19480739,26703184,"Nov 26, 2003"
Tinker Tailor Soldier Spy,7.1,Drama,Tomas Alfredson,Gary Oldman,Colin Firth,21000000,24149393,81452811,"Dec 9, 2011"
Tiny Furniture,6.2,Comedy,Lena Dunham,Lena Dunham,Laurie Simmons,50000,391674,424149,"Nov 12, 2010"
Titan A.E.,6.6,Animation,Gary Goldman,Don Bluth,Drew Barrymore,75000000,22751979,36751979,"Jun 16, 2000"
TMNT,6.2,Animation,Kevin Munroe,Patrick Stewart,Mako,35000000,54149098,96096018,"Mar 23, 2007"
To Rome with Love,6.3,Comedy,Woody Allen,Woody Allen,Penelope Cruz,21500000,16684352,74326015,"Jun 22, 2012"
To Save a Life,7,Drama,Brian Baugh,Randy Wayne,Deja Kreutzberg,500000,3777210,3824868,"Jan 22, 2010"
Tom yum goong,7.1,Action,Prachya Pinkaew,Tony Jaa,Nathan Jones,5700000,12044087,43044087,"Sep 8, 2006"
Tomb Raider,6.3,Action,Roar Uthaug,Alicia Vikander,Dominic West,90000000,58250803,273477501,"Mar 16, 2018"
Tomcats,5.4,Comedy,Gregory Poirier,Shannon Elizabeth,Jerry O'Connell,11000000,13558739,13558739,"Mar 30, 2001"
Tomorrowland,6.4,Action,Brad Bird,George Clooney,Britt Robertson,170000000,93436322,206627518,"May 22, 2015"
Tooth Fairy,5,Comedy,Michael Lembeck,Dwayne Johnson,Ashley Judd,48000000,60022256,112610386,"Jan 22, 2010"
Top Five,6.4,Comedy,Chris Rock,Chris Rock,Rosario Dawson,12000000,25317379,26001741,"Dec 12, 2014"
Torque,4.1,Action,Joseph Kahn,Martin Henderson,Ice Cube,40000000,21176322,46176322,"Jan 16, 2004"
Total Recall,6.3,Action,Len Wiseman,Colin Farrell,Bokeem Woodbine,125000000,58877969,211856088,"Aug 3, 2012"
Tower Heist,6.2,Action,Brett Ratner,Eddie Murphy,Ben Stiller,85000000,78046570,150422946,"Nov 4, 2011"
Toy Story 3,8.3,Animation,Lee Unkrich,Tom Hanks,Tim Allen,200000000,415004880,1068879522,"Jun 18, 2010"
Trade,7.4,Crime,Marco Kreuzpaintner,Kevin Kline,Kathleen Gati,12000000,214202,1513388,"Sep 28, 2007"
